module idx,bit-flip idx,module name,weight idx,weight before attack,weight after attack,validation accuracy,accuracy drop,trial seed
15,1,layer1.0.downsample.0,[153  62   0   0],-5.0,123.0,31.633953601099112,43.56359929403966,958
15,2,layer1.0.downsample.0,[153  43   0   0],-3.0,125.0,2.0647463673327366,29.569207233766374,958
86,3,layer3.1.conv3,[685  64   0   0],-6.0,122.0,1.4784603617247836,0.5862860056079531,958
123,4,layer4.0.conv1,[133 685   0   0],-5.0,123.0,0.8157022686719347,0.6627580930528488,958
142,5,layer4.2.conv1,[235 829   0   0],-3.0,125.0,0.637267397399949,0.17843487127198576,958
35,6,layer2.0.conv1,[ 78 153   0   0],-7.0,121.0,0.07647208768799388,0.5607953097119551,958
